disasterNumber,declarationDate,disasterName,incidentBeginDate,incidentEndDate,declarationType,stateCode,stateName,incidentType,entryDate,updateDate,closeoutDate,hash,lastRefresh,id
416,1974-01-29T00:00:00.000Z,SEVERE STORMS & FLOODING,1974-01-29T00:00:00.000Z,1974-01-29T00:00:00.000Z,Major Disaster,WV,West Virginia                 ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1980-06-26T00:00:00.000Z,645cd9096c73a12c04272ef0d9a54ec4,2018-03-09T18:42:05.932Z,5aa2d57dcb4f0f7020b17cc8
414,1974-01-25T00:00:00.000Z,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25T00:00:00.000Z,1974-01-25T00:00:00.000Z,Major Disaster,WA,Washington                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-10-04T00:00:00.000Z,889258b0348370f0046ae68db3904949,2018-03-09T18:42:05.936Z,5aa2d57dcb4f0f7020b17ccb
424,1974-04-04T00:00:00.000Z,TORNADOES,1974-04-04T00:00:00.000Z,1974-04-04T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-05-31T00:00:00.000Z,edcd524a2f622624f6e424d5cf96e70b,2018-03-09T18:42:05.934Z,5aa2d57dcb4f0f7020b17cc9
419,1974-03-22T00:00:00.000Z,HEAVY RAINS & FLOODING,1974-03-22T00:00:00.000Z,1974-03-22T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-03-19T00:00:00.000Z,b8611fff033b8893319360017f0e8e3b,2018-03-09T18:42:05.935Z,5aa2d57dcb4f0f7020b17cca
413,1974-01-25T00:00:00.000Z,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25T00:00:00.000Z,1974-01-25T00:00:00.000Z,Major Disaster,OR,Oregon                        ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1978-07-06T00:00:00.000Z,51b88976bc23ecdc015105bddc54aebf,2018-03-09T18:42:05.937Z,5aa2d57dcb4f0f7020b17cce
423,1974-04-04T00:00:00.000Z,TORNADOES,1974-04-04T00:00:00.000Z,1974-04-04T00:00:00.000Z,Major Disaster,IN,Indiana                       ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1979-01-17T00:00:00.000Z,9feed60d4bace33824e17815a013b451,2018-03-09T18:42:05.936Z,5aa2d57dcb4f0f7020b17ccc
418,1974-02-23T00:00:00.000Z,FLOODING,1974-02-23T00:00:00.000Z,1974-02-23T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-05-31T00:00:00.000Z,36f51e01f7498255b97559881e36a782,2018-03-09T18:42:05.937Z,5aa2d57dcb4f0f7020b17ccd
410,1974-01-18T00:00:00.000Z,SEVERE STORMS & FLOODING,1974-01-18T00:00:00.000Z,1974-01-18T00:00:00.000Z,Major Disaster,ME,Maine                         ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-10-07T00:00:00.000Z,06e775f92aaccaa7442499ae7d956070,2018-03-09T18:42:05.942Z,5aa2d57dcb4f0f7020b17cd0
415,1974-01-25T00:00:00.000Z,"SEVERE STORMS, SNOWMELT & FLOODING",1974-01-25T00:00:00.000Z,1974-01-25T00:00:00.000Z,Major Disaster,ID,Idaho                         ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-10-04T00:00:00.000Z,1bb00d61b4bdddafe38dde6d29ac61f7,2018-03-09T18:42:05.941Z,5aa2d57dcb4f0f7020b17ccf
393,1973-06-25T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-06-25T00:00:00.000Z,1973-06-25T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1975-11-13T00:00:00.000Z,6239191e256bb3ac4a60d93c48b4f109,2018-03-09T18:42:05.945Z,5aa2d57dcb4f0f7020b17cd5
398,1973-07-11T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-07-11T00:00:00.000Z,1973-07-11T00:00:00.000Z,Major Disaster,TX,Texas                         ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-09-16T00:00:00.000Z,2e9661d4967a6c9efb6f928e81bbea29,2018-03-09T18:42:05.944Z,5aa2d57dcb4f0f7020b17cd4
369,1973-03-27T00:00:00.000Z,TORNADOES & FLOODING,1973-03-27T00:00:00.000Z,1973-03-27T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-03-10T00:00:00.000Z,b63667211a38d316f18d1f7fe361f524,2018-03-09T18:42:05.948Z,5aa2d57dcb4f0f7020b17cda
374,1973-04-27T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,Major Disaster,LA,Louisiana                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-08-25T00:00:00.000Z,da2c84a60bc1b50e935c4bd226ce5785,2018-03-09T18:42:05.947Z,5aa2d57dcb4f0f7020b17cd9
2007,1973-08-16T00:00:00.000Z,PREWITT CREEK FIRE,1973-08-16T00:00:00.000Z,1973-08-16T00:00:00.000Z,Fire Suppression,MT,Montana                       ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1978-06-27T00:00:00.000Z,14bab5799b61e962fe11cfc7aa646c5e,2018-03-09T18:42:05.943Z,5aa2d57dcb4f0f7020b17cd3
405,1973-10-16T00:00:00.000Z,FIRE (CITY OF CHELSEA),1973-10-16T00:00:00.000Z,1973-10-16T00:00:00.000Z,Major Disaster,MA,Massachusetts                 ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-10-04T00:00:00.000Z,3b82833b83ad297ba2a0b83305f26001,2018-03-09T18:42:05.942Z,5aa2d57dcb4f0f7020b17cd1
379,1973-05-08T00:00:00.000Z,DAM FAILURE,1973-05-08T00:00:00.000Z,1973-05-08T00:00:00.000Z,Major Disaster,CO,Colorado                      ,Dam/Levee Break,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-08-02T00:00:00.000Z,61a49522051a4ce35d7fe85577c7712e,2018-03-09T18:42:05.947Z,5aa2d57dcb4f0f7020b17cd8
388,1973-05-29T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-05-29T00:00:00.000Z,1973-05-29T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1978-01-16T00:00:00.000Z,14ed4913f85943987e3a13473dd93341,2018-03-09T18:42:05.945Z,5aa2d57dcb4f0f7020b17cd6
412,1974-01-25T00:00:00.000Z,SEVERE STORMS & FLOODING,1974-01-25T00:00:00.000Z,1974-01-25T00:00:00.000Z,Major Disaster,CA,California                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1979-09-10T00:00:00.000Z,f90b6e41ddebf2f357bce14811280447,2018-03-09T18:42:05.950Z,5aa2d57dcb4f0f7020b17cdd
422,1974-04-04T00:00:00.000Z,TORNADOES,1974-04-04T00:00:00.000Z,1974-04-04T00:00:00.000Z,Major Disaster,AL,Alabama                       ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1978-11-03T00:00:00.000Z,9894cf4f08047ad5104983327479b714,2018-03-09T18:42:05.948Z,5aa2d57dcb4f0f7020b17cdb
2012,1973-08-23T00:00:00.000Z,PLEASANT VALLEY FIRE (NO. 125),1973-08-23T00:00:00.000Z,1973-08-23T00:00:00.000Z,Fire Suppression,MT,Montana                       ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-06-14T00:00:00.000Z,82291871bc8780cb4b9fa7c0a545a670,2018-03-09T18:42:05.943Z,5aa2d57dcb4f0f7020b17cd2
384,1973-05-23T00:00:00.000Z,HEAVY RAINS & FLOODING,1973-05-23T00:00:00.000Z,1973-05-23T00:00:00.000Z,Major Disaster,ME,Maine                         ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-02-19T00:00:00.000Z,d229064ce80fdca52ecfe13699730485,2018-03-09T18:42:05.946Z,5aa2d57dcb4f0f7020b17cd7
417,1974-01-29T00:00:00.000Z,"SEVERE STORMS, FLOODING & LANDSLIDES",1974-01-29T00:00:00.000Z,1974-01-29T00:00:00.000Z,Major Disaster,MT,Montana                       ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-01-25T00:00:00.000Z,4afbad6c060e6663b6da0f09db1fa0cb,2018-03-09T18:42:05.949Z,5aa2d57dcb4f0f7020b17cdc
407,1973-11-01T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-11-01T00:00:00.000Z,1973-11-01T00:00:00.000Z,Major Disaster,MO,Missouri                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-12-23T00:00:00.000Z,7455eeb43d18a36685baf2f3c079024a,2018-03-09T18:42:05.959Z,5aa2d57dcb4f0f7020b17cde
2014,1973-09-07T00:00:00.000Z,HILLSVIEW FIRE,1973-09-07T00:00:00.000Z,1973-09-07T00:00:00.000Z,Fire Suppression,OR,Oregon                        ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-04-13T00:00:00.000Z,86e9e3dd3c8c6ad587609ce59ab75bf0,2018-03-09T18:42:05.959Z,5aa2d57dcb4f0f7020b17cdf
390,1973-06-04T00:00:00.000Z,MUDSLIDES,1973-06-04T00:00:00.000Z,1973-06-04T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Mud/Landslide,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1980-09-18T00:00:00.000Z,45b88d78c910442e39e5ad74828e0ac5,2018-03-09T18:42:05.962Z,5aa2d57dcb4f0f7020b17ce3
386,1973-05-23T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-05-23T00:00:00.000Z,1973-05-23T00:00:00.000Z,Major Disaster,IA,Iowa                          ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1979-04-27T00:00:00.000Z,7fdb2323b83e2a5acfcdb772db7414b5,2018-03-09T18:42:05.963Z,5aa2d57dcb4f0f7020b17ce4
366,1973-03-21T00:00:00.000Z,HEAVY RAINS & FLOODING,1973-03-21T00:00:00.000Z,1973-03-21T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-01-25T00:00:00.000Z,20eabba1c450b229135e276cbdce41d3,2018-03-09T18:42:05.965Z,5aa2d57dcb4f0f7020b17ce8
409,1973-12-10T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-12-10T00:00:00.000Z,1973-12-10T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-06-17T00:00:00.000Z,13534d9a70b0b12ce51c230838326f01,2018-03-09T18:42:05.966Z,5aa2d57dcb4f0f7020b17ce9
397,1973-07-06T00:00:00.000Z,"SEVERE STORMS, FLOODING, & LANDSLIDES",1973-07-06T00:00:00.000Z,1973-07-06T00:00:00.000Z,Major Disaster,VT,Vermont                       ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-11-12T00:00:00.000Z,bf57ae0fc70a191c1b76200ca00d0c1f,2018-03-09T18:42:05.968Z,5aa2d57dcb4f0f7020b17ced
392,1973-06-13T00:00:00.000Z,"SEVERE STORMS, FLOODING, & TORNADOES",1973-06-13T00:00:00.000Z,1973-06-13T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Severe Storm(s),1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-03-19T00:00:00.000Z,bc0e2d1ab5ce0601c17402efac792cf7,2018-03-09T18:42:05.969Z,5aa2d57dcb4f0f7020b17cee
373,1973-04-26T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-04-26T00:00:00.000Z,1973-04-26T00:00:00.000Z,Major Disaster,IL,Illinois                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1981-04-16T00:00:00.000Z,b07a908ccbbcd54fcbeb19906f5511f6,2018-03-09T18:42:05.971Z,5aa2d57dcb4f0f7020b17cf2
368,1973-03-27T00:00:00.000Z,"HEAVY RAINS, TORNADOES & FLOODING",1973-03-27T00:00:00.000Z,1973-03-27T00:00:00.000Z,Major Disaster,MS,Mississippi                   ,Severe Storm(s),1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-05-31T00:00:00.000Z,4e8412233948048e17c60ed67c29fbe1,2018-03-09T18:42:05.972Z,5aa2d57dcb4f0f7020b17cf3
401,1973-07-20T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-07-20T00:00:00.000Z,1973-07-20T00:00:00.000Z,Major Disaster,NY,New York                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1978-07-06T00:00:00.000Z,44c5bf5a40df1d3eabccba2c22dcec8e,2018-03-09T18:42:05.974Z,5aa2d57dcb4f0f7020b17cf7
396,1973-07-06T00:00:00.000Z,FLOODING & LANDSLIDES,1973-07-06T00:00:00.000Z,1973-07-06T00:00:00.000Z,Major Disaster,CO,Colorado                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-09-16T00:00:00.000Z,034d0a28f972d3b04e194dd79b8e444e,2018-03-09T18:42:05.975Z,5aa2d57dcb4f0f7020b17cf8
377,1973-04-27T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,Major Disaster,OH,Ohio                          ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1978-07-17T00:00:00.000Z,2f3c16fe3821faf7c61486bb2047644b,2018-03-09T18:42:05.977Z,5aa2d57dcb4f0f7020b17cfc
372,1973-04-19T00:00:00.000Z,"HEAVY RAINS, TORNADOES & FLOODING",1973-04-19T00:00:00.000Z,1973-04-19T00:00:00.000Z,Major Disaster,MO,Missouri                      ,Severe Storm(s),1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-05-23T00:00:00.000Z,a0e2bdcaeae441fc8909c08b44a1ce65,2018-03-09T18:42:05.978Z,5aa2d57dcb4f0f7020b17cfd
2013,1973-09-04T00:00:00.000Z,DOE CREEK FIRE,1973-09-04T00:00:00.000Z,1973-09-04T00:00:00.000Z,Fire Suppression,OR,Oregon                        ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-04-13T00:00:00.000Z,9ca4842ecaf0f50b894289cb5ca10be4,2018-03-09T18:42:05.981Z,5aa2d57dcb4f0f7020b17d01
2008,1973-08-17T00:00:00.000Z,PERRY CANYON FIRE,1973-08-17T00:00:00.000Z,1973-08-17T00:00:00.000Z,Fire Suppression,OR,Oregon                        ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-04-13T00:00:00.000Z,15593f7f92686d73b9f88d0e0bb26357,2018-03-09T18:42:05.981Z,5aa2d57dcb4f0f7020b17d02
385,1973-05-23T00:00:00.000Z,"HEAVY RAINS, SNOWMELT AND FLOODING",1973-05-23T00:00:00.000Z,1973-05-23T00:00:00.000Z,Major Disaster,CO,Colorado                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-11-12T00:00:00.000Z,9fd5fb9416eb52b580f394c53056c00b,2018-03-09T18:42:05.984Z,5aa2d57dcb4f0f7020b17d06
2009,1973-08-18T00:00:00.000Z,GOAT CREEK FIRE,1973-08-18T00:00:00.000Z,1973-08-18T00:00:00.000Z,Fire Suppression,MT,Montana                       ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-06-14T00:00:00.000Z,3e436afa1aa31d6f26b87edd9277169d,2018-03-09T18:42:05.960Z,5aa2d57dcb4f0f7020b17ce0
395,1973-06-28T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-06-28T00:00:00.000Z,1973-06-28T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-12-23T00:00:00.000Z,7ccc472ba441f524835ce0276b5fda68,2018-03-09T18:42:05.961Z,5aa2d57dcb4f0f7020b17ce2
381,1973-05-11T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-05-11T00:00:00.000Z,1973-05-11T00:00:00.000Z,Major Disaster,KY,Kentucky                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-09-16T00:00:00.000Z,df5c66ae2c46f3238640cc7dd54812af,2018-03-09T18:42:05.963Z,5aa2d57dcb4f0f7020b17ce5
371,1973-04-12T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-04-12T00:00:00.000Z,1973-04-12T00:00:00.000Z,Major Disaster,MI,Michigan                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-01-25T00:00:00.000Z,c03c7250b91dcb6f5549c8f3b3fad16f,2018-03-09T18:42:05.964Z,5aa2d57dcb4f0f7020b17ce7
402,1973-08-07T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-08-07T00:00:00.000Z,1973-08-07T00:00:00.000Z,Major Disaster,NJ,New Jersey                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-01-17T00:00:00.000Z,a6bdcd6d57fd53e10589093f2c2edab0,2018-03-09T18:42:05.967Z,5aa2d57dcb4f0f7020b17cec
378,1973-05-02T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-05-02T00:00:00.000Z,1973-05-02T00:00:00.000Z,Major Disaster,KS,Kansas                        ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-10-20T00:00:00.000Z,1663f2f26c8f0cdf03c9c6c6cebebc39,2018-03-09T18:42:05.971Z,5aa2d57dcb4f0f7020b17cf1
2010,1973-08-18T00:00:00.000Z,ROCKY CREEK FIRE,1973-08-18T00:00:00.000Z,1973-08-18T00:00:00.000Z,Fire Suppression,OR,Oregon                        ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1975-11-14T00:00:00.000Z,0ddae6d567e29f1e28bfe256871b8975,2018-03-09T18:42:05.974Z,5aa2d57dcb4f0f7020b17cf6
382,1973-05-11T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-05-11T00:00:00.000Z,1973-05-11T00:00:00.000Z,Major Disaster,TN,Tennessee                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-07-29T00:00:00.000Z,d8f0de77d23a980d96ad51e9712a2586,2018-03-09T18:42:05.977Z,5aa2d57dcb4f0f7020b17cfb
406,1973-10-20T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-10-20T00:00:00.000Z,1973-10-20T00:00:00.000Z,Major Disaster,NE,Nebraska                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-10-20T00:00:00.000Z,3dac168d3edd8f031e1b30a01fb517d5,2018-03-09T18:42:05.980Z,5aa2d57dcb4f0f7020b17d00
389,1973-05-29T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-05-29T00:00:00.000Z,1973-05-29T00:00:00.000Z,Major Disaster,AR,Arkansas                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-10-04T00:00:00.000Z,446ec9943d6f0ef1567dc6f19f7e92d7,2018-03-09T18:42:05.983Z,5aa2d57dcb4f0f7020b17d05
404,1973-10-13T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-10-13T00:00:00.000Z,1973-10-13T00:00:00.000Z,Major Disaster,OK,Oklahoma                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1978-04-25T00:00:00.000Z,e23abc5816d3b2b3bea35e11730cae6b,2018-03-09T18:42:05.966Z,5aa2d57dcb4f0f7020b17cea
380,1973-05-11T00:00:00.000Z,"SEVERE STORMS, SNOW MELT & FLOODING",1973-05-11T00:00:00.000Z,1973-05-11T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-11-01T00:00:00.000Z,f6f35cf1c95d4e3326212ae030168ed0,2018-03-09T18:42:05.984Z,5aa2d57dcb4f0f7020b17d07
387,1973-05-26T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-05-26T00:00:00.000Z,1973-05-26T00:00:00.000Z,Major Disaster,FL,Florida                       ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-07-28T00:00:00.000Z,3229fbf71992d177d4557d4a35669cd3,2018-03-09T18:42:05.969Z,5aa2d57dcb4f0f7020b17cef
408,1973-11-07T00:00:00.000Z,HEAVY RAINS & FLOODING,1973-11-07T00:00:00.000Z,1973-11-07T00:00:00.000Z,Major Disaster,AK,Alaska                        ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1978-08-01T00:00:00.000Z,6c7af7c04fb31563a162db7140295ffd,2018-03-09T18:42:05.972Z,5aa2d57dcb4f0f7020b17cf4
391,1973-06-11T00:00:00.000Z,SEVERE STORMS & TORNADOES,1973-06-11T00:00:00.000Z,1973-06-11T00:00:00.000Z,Major Disaster,GA,Georgia                       ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-10-07T00:00:00.000Z,5519e663ce26ae22bf72395e656ed153,2018-03-09T18:42:05.976Z,5aa2d57dcb4f0f7020b17cf9
400,1973-07-17T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-07-17T00:00:00.000Z,1973-07-17T00:00:00.000Z,Major Disaster,PA,Pennsylvania                  ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1980-09-18T00:00:00.000Z,73c6503db7ef963dbe99769147f94fd0,2018-03-09T18:42:05.961Z,5aa2d57dcb4f0f7020b17ce1
376,1973-04-27T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,Major Disaster,WI,Wisconsin                     ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1978-06-27T00:00:00.000Z,4e181396887b1137e7ebfa4c364360ae,2018-03-09T18:42:05.964Z,5aa2d57dcb4f0f7020b17ce6
367,1973-03-21T00:00:00.000Z,"HIGH WINDS, WAVE ACTION & FLOODING",1973-03-21T00:00:00.000Z,1973-03-21T00:00:00.000Z,Major Disaster,NY,New York                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-11-12T00:00:00.000Z,ebddcaf6371b306cc56c6126fbff3162,2018-03-09T18:42:05.979Z,5aa2d57dcb4f0f7020b17cfe
2011,1973-08-20T00:00:00.000Z,ORINDALE DRAW FIRE,1973-08-20T00:00:00.000Z,1973-08-20T00:00:00.000Z,Fire Suppression,OR,Oregon                        ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-04-13T00:00:00.000Z,38962829f383bb39df8c8539c4f4da1c,2018-03-09T18:42:05.967Z,5aa2d57dcb4f0f7020b17ceb
399,1973-07-11T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-07-11T00:00:00.000Z,1973-07-11T00:00:00.000Z,Major Disaster,NH,New Hampshire                 ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1978-04-25T00:00:00.000Z,40202ad13264904351856c9273ab53c1,2018-03-09T18:42:05.982Z,5aa2d57dcb4f0f7020b17d03
383,1973-05-16T00:00:00.000Z,EARTHQUAKE,1973-05-16T00:00:00.000Z,1973-05-16T00:00:00.000Z,Major Disaster,HI,Hawaii                        ,Earthquake,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-03-07T00:00:00.000Z,247381fb34ca6d7b32e1e3360f966d50,2018-03-09T18:42:05.970Z,5aa2d57dcb4f0f7020b17cf0
375,1973-04-27T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-04-27T00:00:00.000Z,1973-04-27T00:00:00.000Z,Major Disaster,AR,Arkansas                      ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-02-13T00:00:00.000Z,bf2816c2931315cb428f9739d548354e,2018-03-09T18:42:05.988Z,5aa2d57dcb4f0f7020b17d08
403,1973-09-28T00:00:00.000Z,"SEVERE STORMS, TORNADOES & FLOODING",1973-09-28T00:00:00.000Z,1973-09-28T00:00:00.000Z,Major Disaster,KS,Kansas                        ,Severe Storm(s),1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-07-19T00:00:00.000Z,22bfa40671879a9e362cf9fb1399d3e8,2018-03-09T18:42:05.973Z,5aa2d57dcb4f0f7020b17cf5
2006,1973-05-24T00:00:00.000Z,CHUGACH FIRE,1973-05-24T00:00:00.000Z,1973-05-24T00:00:00.000Z,Fire Suppression,AK,Alaska                        ,Fire,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1974-05-10T00:00:00.000Z,50ee99f24ae004bb7c711758addbb375,2018-03-09T18:42:05.976Z,5aa2d57dcb4f0f7020b17cfa
411,1974-01-21T00:00:00.000Z,HEAVY RAINS & FLOODING,1974-01-21T00:00:00.000Z,1974-01-21T00:00:00.000Z,Major Disaster,NH,New Hampshire                 ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1977-10-04T00:00:00.000Z,672d0e4b0284ae360047de3f353f470d,2018-03-09T18:42:05.979Z,5aa2d57dcb4f0f7020b17cff
394,1973-06-25T00:00:00.000Z,SEVERE STORMS & FLOODING,1973-06-25T00:00:00.000Z,1973-06-25T00:00:00.000Z,Major Disaster,NC,North Carolina                ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-06-03T00:00:00.000Z,5b66f1981a941c20db8482de08d2f1b7,2018-03-09T18:42:05.982Z,5aa2d57dcb4f0f7020b17d04
370,1973-04-04T00:00:00.000Z,TORNADOES & FLOODING,1973-04-04T00:00:00.000Z,1973-04-04T00:00:00.000Z,Major Disaster,GA,Georgia                       ,Tornado,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-12-23T00:00:00.000Z,fbeab7badb83f9245bda793094945358,2018-03-09T18:42:05.988Z,5aa2d57dcb4f0f7020b17d09
361,1972-11-20T00:00:00.000Z,HEAVY RAINS & FLOODING,1972-11-20T00:00:00.000Z,1972-11-20T00:00:00.000Z,Major Disaster,NM,New Mexico                    ,Flood,1993-07-21T00:00:00.000Z,2001-09-09T00:00:00.000Z,1976-03-12T00:00:00.000Z,4bb978befbc260b63127671a8e251876,2018-03-09T18:42:06.226Z,5aa2d57ecb4f0f7020b17d0a
356,1972-09-28T00:00:00.000Z,TOXIC ALGAE IN COASTAL WATERS,1972-09-28T00:00:00.000Z,1972-09-28T00:00:00.000Z,Major Disaster,ME,Maine                         ,Fishing Losses,1993-07-21T00:00:00.000Z,2009-01-30T00:00:00.000Z,1974-03-25T00:00:00.000Z,8dda2b47d305f3b0876b48eabc5cf488,2018-03-09T18:42:06.228Z,5aa2d57ecb4f0f7020b17d0b
